Text,Sentiment
RUU TNI ditolak rakyat. Reaksi negara: cari dalangnya. Kalau korupsi Rp270 triliun? Cukup konferensi pers foto-foto lalu hilang lagi. Rakyat bikin petisi = dicari dalangnya. Pejabat bikin skandal = dicari humasnya. Petisi jadi ancaman. Korupsi jadi konten #IndonesiaGelap https://t.co/7dxr5ImPzs,negatif
Ironi Negeri Melek Yukk . #IndonesiaGelap #IndonesiaMumet #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #MataMuButaGunakanLampuJauhMeskiDalamKota https://t.co/vUkHHTt5n8,positif
Nah Jelas sdh Knp Adian Napitupulu Tiba2 Komentar Soal TNTN . Melek Yukk . #IndonesiaGelap #IndonesiaMumet #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #MataMuButaGunakanLampuJauhMeskiDalamKota https://t.co/K5kleEilRi,positif
Walah Sampe Nangis . Ada apa ini . Melek Yukk . #IndonesiaGelap #IndonesiaMumet #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #MataMuButaGunakanLampuJauhMeskiDalamKota https://t.co/yYLsIRQHSY,negatif
Lah.... Apakabar Indonesi🇵🇱 Banyak pulau dijual #Indonesiagelap,positif
p? adu skin roblox. #IndonesiaGelap https://t.co/6iodIbKgHu,negatif
Penyebaran tagar #IndonesiaGelap dan isu Tolak RUU TNI ternyata ada aktor intelektualnya yaitu Edi Hermanto pengusaha emas dan perak siapa lagi kalau bukan @BangEdiii cc @Cakra_Kostrad #TangkapEdiHermanto https://t.co/YCFArZn45j,negatif
Jika Berani . Mantab Kau Bro Siap2 jg Bawa Baju Ganti . Melek Yukk . #IndonesiaGelap #IndonesiaMumet #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #MataMuButaGunakanLampuJauhMeskiDalamKota https://t.co/LNLz6nw4bX,negatif
#IndonesiaGelap #NegrikuSarangPremanDanKoruptor #FufufafaAibNasional #19JutaLapanganKerja https://t.co/uwnHZCVLfL,netral
Yuk Nambang Iseng2 Berhadiah Melek Yukk . #IndonesiaGelap #IndonesiaMumet #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #MataMuButaGunakanLampuJauhMeskiDalamKota IBVM Refer https://t.co/c22aGqJiWu https://t.co/sw4fxbdGAY,positif
Waduhhh . Melek Yukk . #IndonesiaGelap #IndonesiaMumet #TolakUUTNI #SupremasiSipil #MariBangunKesadaran #TolakOkupasiTanahRakyat #MataMuButaGunakanLampuJauhMeskiDalamKota https://t.co/QuVdYvOCXv,positif
#IndonesiaGelap #NegrikuSarangPremanDanKoruptor #FufufafaAibNasional #19JutaLapanganKerja https://t.co/ReibfeoUhJ,netral
#IndonesiaGelap ...kecuali utk keluarga lord luhut dkk (dan kroni-kroninya)...‍️‍️‍️ https://t.co/i8Bp31M8vD,negatif
Angkatan kerja capai 149 juta orang benarkah Indonesia darurat lapangan kerja? Pelan-pelan tapi pasti. Hari ini apply besok rejeki. Yang penting jangan berhenti. Keep moving guys! #jobfair #carikerja #lapangankerja #ᴠɪʀᴇʟ https://t.co/Re5rzArHgl,positif
@iKatraelyn Sistem yang rusak dibangun oleh mereka tapi rakyat yang disalahkan. Mau cari kerja harus berpengalaman padahal peluang aja nggak pernah dikasih. Jangan gaslighting pengangguran karena yang gagal bukan mereka. Yang gagal itu sistemnya &amp; kebijakannya.,negatif
Supply pekerja banyak lowongan semakin berkurang karna mass layoffs &amp; deindustraialisasi. Maka yang market tawarkan adalah: https://t.co/TtMLFiO41p,negatif
Job market Indo emg kacau sejak lama. - Batasan usia yg makin pendek - Fresh Grad dituntut punya pengalaman - 2-3 job desk dilemparkan ke 1 orang - Intern udah dibebankan tanggungjawab kayak staff tetap Skrg freelance tp diikat jam kerja?? Indonesia isinya kek orang2 bingung.,negatif
Darurat industrialisasi nasional &amp; reforma agraria,negatif
Pemerintah brengsek. Mana 19 juta lapangan pekerjaan yang dijanjikan itu. Sedih banget njrit liat yg beginian.... nyari kerja emg sesusah itu. Ngeliat semangat mas/mbanya mau walk in interview berarti mereka dibaca masyarakat mau kerja. Lapangan pekerjaannya aja yg terbatas. https://t.co/idycrzMtdT,netral
Work! Info bagus ni terkait kerja remote buat yg ngerasa stuck sama gaji di 🇮🇩 dan rencana #kaburajadulu karena kerjaan di indo susah tapi maju mundur.,negatif
Kegagalan pasar tenaga kerja pejabatnya bertahun tahun cuma berkutat ngomongin link and match doang,negatif
Jadi dulu benar dong ada tagar #kaburajadulu kenapa waktu itu banyak yg mencibir tidak nasionalis &amp; patriotik? Btw ini pemerintah gak nyerah kan? Dulu pas kampanye bukannya menjanjikan 19 juta lapangan pekerjaan? https://t.co/fssPLXoFMv,negatif
Gamau kasi engagement jadi gw SS aja Ini namanya mereduksi nilai labor memurahkan harga jasa akibatnya panjang ini Padahal ekonomi makin produktif maka porsi pendapatan dari sektor jasa akan makin besar karena mesin2 produksi akan semakin dikit membutuhkan manusia Tolol https://t.co/uFVVNswd8C,positif
Job fair jadi simbol harapan tapi realitanya tak semudah itu. Dari Adi yang dianggap terlalu tua Yudhistira yang tak lagi fresh graduate sampai sarjana yang rela nyemplung got demi upah layak semua menunjukkan kerasnya persaingan. Lulusan SMA dan SMK masih mendominasi angka https://t.co/ihsdABVujc,netral
Pada ngerasain kan? Ini adalah akibat industrialisasi mandeg sektor manufaktur nyusut sektor eksploitatif (yang lebih hobi pakai TKA) malah subur alias lapangan kerja memang menyusut terus. UU/Perppu Cipta Kerja yang diklaim bakal buka lapangan kerja malah lebih gampangin PHK,positif
Tak Hanya Hilirisasi Ini Kontribusi IMIP Buat Penyerapan Tenaga Kerja https://t.co/l9unDXZDJO,positif
Marah soal #KaburAjaDulu terus kita disuruh cari kerja di luar terus sekarang kita ga kompeten? 19 juta lapangan kerja dijanjikan mana? Yang CV-nya pengalaman okepun kalah sama ordal . Minimum wage segini tapi harga bahan baku makin mahal mau makan apa? Wtf dawg? https://t.co/5Urg3FL5HE,negatif
Newsletter post untuk dikirim besok pagi WIB sudah siap Cocok untuk kemu yang baru mau apply #KaburAjaDulu atau sudah coba apply tapi belum dapat panggilan interview. Biar gak ketinggalan jangan lupa subscribe gratis di newsletter substack IndoWorkAbroad (link di profile). https://t.co/GH1tNmLYBH,negatif
Reformasi birokrasi yang efektif dan menarik investasi dapat menjadi kunci untuk menekan angka pengangguran. Dengan mempermudah proses perizinan dan mengurangi hambatan birokrasi investasi akan lebih mudah masuk dan membuka lapangan kerja baru. Selain itu investasi yang masuk https://t.co/zeV2JZCfPW,negatif
@Mdy_Asmara1701 Kl drpada nganggur dan asal dapur ngebul nyata2 kita bukan sedang dalam keadaan full employment atau over supply tenaga kerja tapi memang negara ga mampu menghidupkan roda ekonomi mengakibatkan banyak pengangguran.,negatif
Le indogov: Bagaimana cara kita meningkatkan pekerjaan di sektor formal? Dorong investasi di sektor padat karya Percepat formalisasi umkm Wajibkan perusahaan bikin job fair,negatif
- Internship harus ada pengalaman - Batas umur di loker makin pendek - Close recruitment lbh banyak dari open recruitment - Gaji kadang belum tentu sesuai aturan pemerintah - Pas keterima kerja eh ternyata merangkap kerjaan lain bekas orang yg resign Panjang umur perjuangan.,negatif
Apakah kamu sudah ngebet banget ingin #KaburAjaDulu? let's do this challenge! Admin akan akan tambah dari 2 org jadi 3 org beruntung yang linkedin nya akan di review &amp; dikasih personalised feedback langsung dari admin. Public commitment increases motivation. Update linkedin https://t.co/mkEvfRvyFO,positif
Deretan Negara Ini Buka Banyak Lowongan Bisa buat #KaburAjaDulu https://t.co/lVjpzFrrrh,negatif
Kalau kamu merasa sulit dapat kerjaan impian keep trying. Dulu admin sempat galau karena sering di reject untuk #KaburAjaDulu. Karena tidak menyerah akhirnya dapat. Sampai akhirnya bisa ke FAANG... Tidak disangka Sekarang udah ga pernah apply kerja. Selalu recruiter yang,negatif
@worksfess Realita nyari kerja di Indo Nyomot karyawan di perusahaan lain buat di rekrut tapi gamau nunggu OMN Giliran ada yg pengangguran ragu buat hire karena 'nganggur' takut gabisa kerja dan proses hire jadi sia2 K.O.C.A.K. wkwkwk,negatif
Mau lolos interview di luar negri? #kaburajadulu Banyak kandidat Indonesia gagal bukan karena kurang pintar tapi karena kurang menunjukkan proactivity &amp; impact. Check out tips untuk #kaburajadulu biar interview kamu lebih lancar,negatif
Aamiin mari kita buka hubungan bilateral ke perusahaan2 asing supaya makin banyak ekspor tenaga kerja ahli m. Buat udah berhasil #kaburajadulu mohon sikap kerja dan profesionalitas nya di jaga y supaya kami yg masih dlm tahap persiapan gak kena stigma buruk dari warlok sana.,negatif
Menaker Dorong Gerakan Kolektif Berantas Percaloan Tenaga Kerja https://t.co/5xpbZpMlWF,positif
Saat ini WARUNG TABURAI sedang membuka lowongan untuk posisi STAFF RECRUITMENT Apply Disini: https://t.co/hGrfDf5Gl0 https://t.co/zGgX7qyoSi,negatif
Mau cari kerja apa nih? Yuk lihat berbagai lowongan kerja sesuai passion dan industri favoritmu. Langsung lamar aja yuk di link ini! So Good Food: https://t.co/Sv0L3EJ29V Asia Pulp and Paper: https://t.co/9wC5cQlvL1 Kao Indonesia: https://t.co/boxYOvztem Taman Safari: https://t.co/QMyy6EzNBJ,positif
Hari-hari ini kian sulit mencari pekerjaan. Tak heran jika sarjana sampai harus berebut jadi petugas penanganan prasarana sarana umum (PPSU) atau pasukan oranye. #Ekonomi #AdadiKompas https://t.co/FNv512akWr,negatif
Saran kalau ada yg kesulitan di rekrutmen coba review lagi beban kerja dan kompensasinya. Baru beberapa hari yang lalu nemu kualifikasi pelamar ada yang gini juga https://t.co/6lhkqfLQTW,negatif
@convomf loker indo tu banyak maunya. udah ratusan loker yg aku liat selalu ada batasan usia dan belum menikah. gitu amat cari tenaga kerja murah. dah gitu banyak banget persyaratannya. fc ktp kk ijazah skck blablabla padahal belum tentu juga keterima. ngabis-abisin ongkos aja,netral
Langkah konkret melalui Penyediaan Lapangan Kerja diharapkan mampu meningkatkan kesejahteraan pekerja lintas sektor. Bersama mari kita bisa menciptakan masa depan yang lebih baik #WujudkanBuruhSejahtera https://t.co/QXwCs24tq3,positif
Setuju Indonesia Butuh Kerja... ...yang layak manusiawi dibayar dengan pantas tidak eksploitatif adil bagi setiap pihak memberi stabilitas bukan kerentanan &amp; tidak memperlakukan pekerja sebagai sapi perah. Saya pikir hal sesederhana ini seharusnya sudah paham semua.,negatif
Betul sama sama pekerja saling bantu saling jaga berorganisir tuntut pemerintah nya https://t.co/Ef2Kt5UmxA,negatif
Sekalinya inflasi malah di sektor yang kena ke kaum rentan wkwkwkwk apa apaan https://t.co/eipp6l5dM7,negatif
Lowongan Kerja HR! Tertarik kerja di perusahaan-perusahaan keren di Indonesia? Cek lowongan berikut dan lamar sekarang melalui link di bawah yaa #Kalibrr #KalibrrID #Brrkarier #LowonganKerja #Loker #InfoLoker #InfoLowonganKerja #CariKerja #LokerAman #LokerTerpercaya https://t.co/9CZLXP36r8,positif
Nilai rupiah makin merosot kebutuhan makin banyak lapangan kerja sedikit pajak makin banyak persaingan tenaga kerja makin banyak gelar Sarjana udah pasaran UKT makin mahal sedangkan banyak kerjaan minimal syarat S1 adanya syarat batasan maksimal usia kerja. Kalo kalian,positif
bukan cuma soal upah tapi soal kesempatan. Penyediaan Lapangan Kerja yang layak jadi kunci agar buruh bisa hidup lebih sejahtera. negara hadir bukan hanya sebagai pengatur tapi juga pemberi solusi. #WujudkanBuruhSejahtera https://t.co/0OYOmLJikF,netral
Nih catet ya ini yang lagi terjadi di dunia kerja Indo: 1. Bonus Demografi yang Bikin Pusing Indo lagi di puncak bonus demografi artinya orang-orang usia kerja tuh bejibun. Tapi lowongannya? Cuman secuil kayak nunggu drop item rare di game. Jadi rebutan kerjaan tuh kaya,negatif
Saudara-saudari semua. Saya nak share satu benda ni. Yang dah tahu takpe. Saya cuma nak share pada yang tak perasan. 𝗜𝗻𝗶 𝗹𝗮𝗵 𝗻𝗮𝗺𝗮 𝗱𝗶𝗮 𝗜𝗡𝗙𝗟𝗔𝗦𝗜. Duit yang sama. Jumlah yang sama. Tapi nilai dia dah berubah. Dah semakin susut. https://t.co/Bs5R9aWIyS,negatif
kalo dari temen2 asli 🇨🇳 yg kerja disini bilang di 🇨🇳 lagi ada masalah lapangan pekerjaan u/ FGD or anak muda tapi lagi gila2nya hijack org yg udah kerja 10-15 tahun sampe kasih harga bombastis. kayak era lost generation di jepang. tapi kalo bersedia penempatan di afrika,positif
Jk Kalian Sering Ngeluh ttg Kerjaanmu Skrg Lihatlah Jauh Lebih Banyak Org yg Msh Cari Kerja. Bahkan Mereka Siap Gantikan Posisimu Skrg . Pencari Kerja Membludak di Job Fair BERSYUKUR ITU MEMBUAT BAHAGIA. Bukan Sebaliknya bahagia baru bersyukur https://t.co/LMCOa8Opxf,positif
Wapres mengatakan daya saing atau produktivitas tenaga kerja Indonesia rendah. https://t.co/ItG4lVXKGs,netral
Tekan Pengeluaran Kemungkinan Banyak Terjadi PHK Akibat Inflasi Tinggi #KlikRMOL #jokowi https://t.co/ZiPigwB5pz,negatif
Pemerintah harus aktif ciptakan dan sebar lapangan kerja! Anak muda siap kerja tapi lapangan kerja terbatas. Kesenjangan makin nyata. Penyediaan Lapangan Kerja #WujudkanBuruhSejahtera https://t.co/kOTnvo2Jzt,positif
@worksfess Kalau semisal mau uang jajan atau tambah2an silahkan apply yaa. Terbuka untuk parttime/ intern. Tanya DM juga bolee https://t.co/08lyUBaB8G,negatif
Penyediaan Lapangan Kerja #WujudkanBuruhSejahtera untuk Indonesia,positif
Alarm Inflasi IPK Pengamat Soroti Fenomena Nilai Cumlaude Tapi Kompetensi Lulusan Diragukan https://t.co/zRDgxB8V5a lewat @nawacit4,positif
@syabuhachi jangan lupa yang kerja juga ga aman. - majority gaji ga naik/stagnan sehingga daya beli menurun terus (gaji ga naik/stagnan kenaikan harga lebih cepat dari income) - lowongan kerja masih ada tapi qualitasnya makin turun makin turun (terlalu banyak syarat gaji minim),negatif
Syarat aneh-aneh lamaran kerja itu terjadi karena minimnya investor besar yang mau investasi di sini karena kebanyakan korupsi. Coba kalo sistemnya bersih dan banyak usaha besar di sini pasti merekalah yang ngemis2 ke kalian untuk diminta kerja pada mereka,negatif
@ahongpleong @hrdbacot Kalau baca judulnya seolah² pengangguran dapat gaji uang cash 7 juta. Padahal yang benar penggangguran akan dapat pelatihan kerja senilai 7 juta. ️️️,positif
Niat awal: 19jt Lapangan pekerjaan baru Result: perusahaan yang udah establish malah ikutan #kaburajadulu,positif
Iya balik ke job job yang butuh muka cantik/ganteng menipis karena resesi akhirnya apply ke entry job pemberi kerja sih seneng2 aja ya https://t.co/dKvBYOGiYU,negatif
Sektor industri pengolahan perdagangan dan pertanian menjadi motor utama penyerap tenaga kerja. Bahkan sektor seperti alas kaki makanan kecil dan komponen motor juga mulai mencetak peluang kerja masa depan. #KemnakerRI #PCO #BeritaTerkini #InformasiPublik #Indonesiagoid https://t.co/hK1lELuWgI,positif
Buruh butuh perlindungan tapi juga kesempatan. Kapolri hadir bukan hanya menjaga hak pekerja tapi juga mendorong Penyediaan Lapangan Kerja demi #WujudkanBuruhSejahtera https://t.co/3yJpOv54ym,positif
Sektor industri pengolahan perdagangan dan pertanian menjadi motor utama penyerap tenaga kerja. Bahkan sektor seperti alas kaki makanan kecil dan komponen motor juga mulai mencetak peluang kerja masa depan. #KemnakerRI #PCO #BeritaTerkini #InformasiPublik #Indonesiagoid https://t.co/NYTH9AsIRx,positif
Hari ini saya diskusi dg bbrp teman alumni luar negeri yg memiliki kompetensi mereka sedang mengisi aplikasi utk #KaburAjaDulu krn mereka tdk melihat harapan yg lbh baik atau #IndonesiaGelap di tengah2 ekonomi yg tdk jelas korupsi kesempatan kerja terbatas dan gaji rendah,negatif
bukannya gak mungkin perjuangan kita buat kaburajadulu makin susah krn negara2 lain pada aware kondisi indon ancur parah dan mereka gamau nerima calon pegawai dari negara problematik no matter how skillful we are,negatif
@prada__sg Hati-hati untuk lamar pekerjaan seperti itu karena ada kelas pengusaha yg mengajarkan mencari tenaga kerja melalui embel2 internship supaya kalian dibayar murah. Serius ini ada.,negatif
Sebenernya inflasi ipk ini grgr persyaratan kerja juga ga si??,negatif
Pendidikan tinggi Kurikulum kek kontol ya percuma juga ham garbage in garbage out Ada alesan kenapa hrd banyak yg internal hire dan gak jaring open vacancy soalnya bachelor-level graduate kualitasnya diluar nalar deviasinya,positif
@ardisatriawan Hati-hati untuk lamar pekerjaan seperti itu karena ada kelas pengusaha yg mengajarkan mencari tenaga kerja melalui embel2 internship supaya kalian dibayar murah. Serius ini ada.,negatif
@kegblgnunfaedh Lapangan kerja nya minim udah minim bersaing dengan tenaga kerja luar pula. Udah gitu persyaratan kerja diindonesia yg seabreg dari skill look hingga batasan usia dipersyaratkan. Belum lagi harus punya minimal pengalaman. Fresh graduate mana relate. Ditambah banyak kecurangan,positif
@tanyarlfes istg i still dont get it why we need to go this far just for getting a job isn't a job kebutuhan 2 belah pihak?? knp harus ada hirarki gjls antara hr dan kandidat 'ini antara supply dan demand pekerjaan' yes i agree but dont u think its going a lil too far?,negatif
@Archus_Kanzaki Lah justru itu masalahnya - kebijakan ekonomi yang bikin kita stuck di low-skill trap. Kalo pemerintah gak intervensi buat dorong industri high-value + improve education quality ya forever jadi negara upah murah dong.,negatif
@hnirankara Lah pesyaratan aja Ribet dan bikin susah Si pelamar kerja. Seenaknya Ngomong Kompeten. SDM indo jadi Menurun juga Ada andil kalian Sebagai pejabat pemerintah. Dan Sudah kah salama ini PRO rakyat Kalau Pro Rakyat negara ini bisa Berkembang dan alami kemajuan Dan kesejahteraan.,negatif
Intinya semua pekerja itu sama dan semua layak dapat penghidupan yang manusiawi sebagai standar minimum Sehingga urusan urusan idealisme lain bisa dilaksanakan Karena perut semua orang sudah kenyang https://t.co/bVLkpi4BAh,positif
Hari-hari ini kian sulit mencari pekerjaan. Tak heran jika sarjana sampai harus berebut jadi petugas penanganan prasarana sarana umum (PPSU) atau pasukan oranye. #Ekonomi #AdadiKompas https://t.co/aqIOuBvgnb,negatif
@WidasSatyo Kerjaan yang bener makin langka tenaga kerjanya over supply spek kerjaan busuk juga banyak yang mau. Gaji seadanya aja pasti laku. Pemerintahnya cuman kepikiran gimana bisa menang lagi pas pemilu.,negatif
@IniTrenggalek Penyediaan Lapangan Kerja #WujudkanBuruhSejahtera,positif
PENYEBABNYA KARENA KEKURANGAN TENAGA KERJA,positif
inilah kalo surplus tenaga kerja dan pemerintah ga meregulasi perusahaan. mereka berani kaya gini karena tau ujungnya bakal ada jg yg nerima ni kerjaan nanti semua orang lagi butuh duit sekarang. disini harusnya negara hadir.,negatif
@worksfess padahal menurut data pengangguran lagi banyak2nya. berarti bukan salah di kandidatnya tapi salah di proses recruitmentnya mau nyari yg palugada trus gaji minim kali makanya sulit. terlepas dari itu kalo emang perusahaannya ga nyari palugada dan gaji layak gembor iklanin aja,negatif
@MorphoMenelausX Klo POV gw di Indo itu memang trjadi Inflasi Gelar. Bnyknya ijazah2 aspal atau ijazah modal beli di kampus2 abal2 menyebabkan org2 yg bnr2 pnya skill akhirnya ke geser. Sayangnya di Indo sbagian besar HR screening prtamanya itu Ijazah bkn ke kemampuan yg bnr2 dimiliki.,negatif
